index,Year,Type,Mileage(miles),Engine,PS,Transmission,Fuel,Number_of_Owners,Price(£),href,PPY,MileageRank,PriceRank,PPYRank,Score
904,2019.0,Hatchback,10045.0,1.0L,114.0,Manual,Petrol,1,17100.0,https://www.autotrader.co.uk/car-details/202210140744178?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=92,2442.8571428571427,440,126,363,929
907,2020.0,Hatchback,8476.0,1.0L,94.0,Manual,Petrol,1,18600.0,https://www.autotrader.co.uk/car-details/202210200908828?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=92,2325.0,449,89,399,937
909,2017.0,Hatchback,60000.0,1.6L,114.0,Manual,Diesel,1,11690.0,https://www.autotrader.co.uk/car-details/202212022209013?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=92,2338.0,125,277,392,794
912,2019.0,Hatchback,28342.0,1.0L,116.0,Manual,Petrol,2,16250.0,https://www.autotrader.co.uk/car-details/202212032251776?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=93&percentVehiclePriceDeposit=true,2321.4285714285716,326,143,402,871
914,2019.0,Hatchback,25488.0,1.5L,147.92899408284023,Manual,Petrol,1,18380.0,https://www.autotrader.co.uk/car-details/202211252006478?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=93&percentVehiclePriceDeposit=true,2625.714285714286,347,96,291,734
915,2019.0,Hatchback,17900.0,1.0L,114.39842209072978,Manual,Petrol,1,18995.0,https://www.autotrader.co.uk/car-details/202210210940699?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=93&percentVehiclePriceDeposit=true,2713.5714285714284,394,78,265,737
917,2020.0,Hatchback,13320.0,1.0L,114.39842209072978,Automatic,Petrol,1,22499.0,https://www.autotrader.co.uk/car-details/202212092414800?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=93&percentVehiclePriceDeposit=true,2812.375,423,27,230,680
918,2018.0,Hatchback,20642.0,1.0L,93.0,Automatic,Petrol,1,16200.0,https://www.autotrader.co.uk/car-details/202210251055115?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=93&percentVehiclePriceDeposit=true,2700.0,375,144,271,790
920,2016.0,Hatchback,55635.0,1.6L,114.0,Manual,Diesel,2,12180.0,https://www.autotrader.co.uk/car-details/202211011270856?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=93&percentVehiclePriceDeposit=true,3045.0,143,248,167,558
922,2014.0,Hatchback,139700.0,1.6L,103.55029585798816,Manual,Diesel,1,5250.0,https://www.autotrader.co.uk/car-details/202211211859450?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=94,2625.0,2,469,292,763
923,2015.0,Hatchback,64000.0,1.6L,114.39842209072978,Manual,Diesel,2,10500.0,https://www.autotrader.co.uk/car-details/202212042260902?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=94,3500.0,104,338,97,539
924,2016.0,Hatchback,36797.0,1.4L,147.92899408284023,Manual,Petrol,3,14990.0,https://www.autotrader.co.uk/car-details/202212092397205?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=94,3747.5,262,164,81,507
929,2017.0,Hatchback,51000.0,1.4L,148.0,Manual,Petrol,2,14295.0,https://www.autotrader.co.uk/car-details/202210010302069?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=94,2859.0,175,188,215,578
931,2016.0,Hatchback,29726.0,1.4L,148.0,Manual,Petrol,3,12600.0,https://www.autotrader.co.uk/car-details/202209019343315?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=94,3150.0,317,228,153,698
932,2015.0,Hatchback,47250.0,1.0L,93.68836291913215,Automatic,Petrol,3,12449.0,https://www.autotrader.co.uk/car-details/202210050432988?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=95,4149.666666666667,195,240,51,486
933,2016.0,Hatchback,45000.0,1.4L,147.92899408284023,Manual,Petrol,2,11979.0,https://www.autotrader.co.uk/car-details/202210271126130?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=95,2994.75,207,266,181,654
934,2014.0,Hatchback,88375.0,1.4L,120.31558185404339,Manual,Petrol,2,9395.0,https://www.autotrader.co.uk/car-details/202212132489120?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=95,4697.5,37,391,28,456
935,2016.0,Hatchback,35584.0,1.4L,147.92899408284023,Manual,Petrol,1,13500.0,https://www.autotrader.co.uk/car-details/202212102433376?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=95,3375.0,273,206,115,594
937,2019.0,Hatchback,11411.0,1.5L,147.92899408284023,Manual,Petrol,2,20629.0,https://www.autotrader.co.uk/car-details/202209089563513?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=95,2947.0,431,44,190,665
941,2015.0,Hatchback,73000.0,1.4L,123.27416173570019,Manual,Petrol,3,8850.0,https://www.autotrader.co.uk/car-details/202211171763564?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=95,2950.0,67,410,187,664
942,2022.0,Hatchback,2000.0,1.0L,108.48126232741618,Manual,Petrol,1,25995.0,https://www.autotrader.co.uk/car-details/202212232744837?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=96&percentVehiclePriceDeposit=true,2599.5,465,8,304,777
945,2018.0,Hatchback,63215.0,1.4L,123.27416173570019,Manual,Petrol,1,11999.0,https://www.autotrader.co.uk/car-details/202212152544207?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=96&percentVehiclePriceDeposit=true,1999.8333333333333,106,254,455,815
948,2019.0,Hatchback,28000.0,1.0L,114.39842209072978,Automatic,Petrol,1,19143.0,https://www.autotrader.co.uk/car-details/202212012189695?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=96&percentVehiclePriceDeposit=true,2734.714285714286,330,75,259,664
954,2017.0,Hatchback,26373.0,1.4L,123.27416173570019,Automatic,Petrol,1,15999.0,https://www.autotrader.co.uk/car-details/202212152552205?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=97,3199.8,340,145,140,625
956,2017.0,Hatchback,22289.0,1.6L,114.0,Manual,Diesel,1,14495.0,https://www.autotrader.co.uk/car-details/202208018360082?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=97,2899.0,365,184,201,750
959,2021.0,Hatchback,8555.0,1.0L,108.48126232741618,Automatic,Petrol,1,25290.0,https://www.autotrader.co.uk/car-details/202209179848679?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=97,2810.0,448,14,232,694
966,2021.0,Hatchback,12714.0,1.0L,93.68836291913215,Manual,Petrol,1,18640.0,https://www.autotrader.co.uk/car-details/202212182601402?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=98&percentVehiclePriceDeposit=true,2071.1111111111113,425,88,449,962
968,2019.0,Hatchback,37777.0,1.0L,114.39842209072978,Manual,Petrol,1,17421.0,https://www.autotrader.co.uk/car-details/202211011280619?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=98&percentVehiclePriceDeposit=true,2488.714285714286,255,121,350,726
971,2015.0,Hatchback,72475.0,1.6L,114.39842209072978,Manual,Diesel,2,8895.0,https://www.autotrader.co.uk/car-details/202211181806029?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=98&percentVehiclePriceDeposit=true,2965.0,71,409,183,663
972,2015.0,Hatchback,41694.0,1.4L,148.0,Manual,Petrol,2,12595.0,https://www.autotrader.co.uk/car-details/202212202663501?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=99,4198.333333333333,225,230,46,501
974,2022.0,Hatchback,1500.0,1.5L,147.92899408284023,Automatic,Petrol,1,28950.0,https://www.autotrader.co.uk/car-details/202212012180085?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=99&percentVehiclePriceDeposit=true,2895.0,467,3,204,674
975,2015.0,Hatchback,41000.0,1.0L,93.68836291913215,Manual,Petrol,2,10499.0,https://www.autotrader.co.uk/car-details/202211031335025?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=99&percentVehiclePriceDeposit=true,3499.6666666666665,230,339,100,669
978,2019.0,Hatchback,7981.0,1.0L,114.39842209072978,Manual,Petrol,1,19470.0,https://www.autotrader.co.uk/car-details/202212042258170?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=99&percentVehiclePriceDeposit=true,2781.4285714285716,450,72,242,764
979,2019.0,Hatchback,20203.0,1.0L,114.39842209072978,Manual,Petrol,1,18470.0,https://www.autotrader.co.uk/car-details/202212022223560?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=99&percentVehiclePriceDeposit=true,2638.5714285714284,379,94,289,762
982,2018.0,Hatchback,62000.0,1.4L,123.27416173570019,Automatic,Petrol,1,14499.0,https://www.autotrader.co.uk/car-details/202212082383198?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=100&percentVehiclePriceDeposit=true,2416.5,112,183,368,663
983,2017.0,Hatchback,21704.0,1.6L,114.0,Automatic,Diesel,1,14980.0,https://www.autotrader.co.uk/car-details/202210180849372?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=100&percentVehiclePriceDeposit=true,2996.0,369,166,180,715
984,2017.0,Hatchback,17126.0,1.4L,123.27416173570019,Automatic,Petrol,2,15643.0,https://www.autotrader.co.uk/car-details/202211151699581?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=100&percentVehiclePriceDeposit=true,3128.6,400,152,155,707
985,2014.0,Hatchback,40195.0,1.4L,138.06706114398423,Automatic,Petrol,3,11275.0,https://www.autotrader.co.uk/car-details/202209059446990?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=100&percentVehiclePriceDeposit=true,5637.5,236,302,12,550
986,2020.0,Hatchback,26218.0,1.0L,114.39842209072978,Manual,Petrol,1,18495.0,https://www.autotrader.co.uk/car-details/202211221908311?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=100&percentVehiclePriceDeposit=true,2311.875,342,93,404,839
987,2017.0,Hatchback,48571.0,1.4L,123.27416173570019,Manual,Petrol,2,11995.0,https://www.autotrader.co.uk/car-details/202210170798800?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=100&percentVehiclePriceDeposit=true,2399.0,190,257,372,819
988,2020.0,Hatchback,9584.0,1.0L,93.68836291913215,Manual,Petrol,1,19970.0,https://www.autotrader.co.uk/car-details/202212032236964?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=100&percentVehiclePriceDeposit=true,2496.25,444,64,346,854
990,2019.0,Hatchback,17303.0,1.0L,114.39842209072978,Manual,Petrol,1,17195.0,https://www.autotrader.co.uk/car-details/202210190884629?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=100&percentVehiclePriceDeposit=true,2456.4285714285716,399,125,360,884
